City,Date,AQI,pct_Traffic,pct_Construction_Dust,pct_Industrial,pct_Crop_Biomass Burning,pct_Secondary_Photochemical,top_source,confidence_pct
Delhi,2017-10-03,115.0,16.9,22.1,9.0,31.8,20.2,Crop/Biomass Burning,62.6
Delhi,2017-10-04,151.0,17.2,19.6,16.7,27.0,19.6,Crop/Biomass Burning,59.6
Delhi,2017-10-05,180.0,16.7,17.2,17.5,28.0,20.6,Crop/Biomass Burning,59.6
Delhi,2017-10-06,183.0,17.2,12.7,20.2,28.2,21.8,Crop/Biomass Burning,58.3
Delhi,2017-10-07,193.0,16.7,20.8,23.4,21.8,17.3,Industrial,52.1
Delhi,2017-10-08,224.0,16.6,14.0,26.5,24.4,18.4,Industrial,52.7
Delhi,2017-10-09,268.0,16.9,15.6,26.5,24.8,16.2,Industrial,52.2
Delhi,2017-10-10,253.0,18.3,15.6,10.7,36.9,18.5,Crop/Biomass Burning,73.9
Delhi,2017-10-11,208.0,18.3,11.9,9.8,41.7,18.3,Crop/Biomass Burning,80.4
Delhi,2017-10-12,211.0,17.9,20.1,10.3,31.2,20.5,Crop/Biomass Burning,63.9
Delhi,2017-10-13,246.0,17.5,15.1,13.2,31.9,22.4,Crop/Biomass Burning,62.4
Delhi,2017-10-14,319.0,17.5,12.8,19.8,27.1,22.8,Crop/Biomass Burning,55.6
Delhi,2017-10-15,317.0,17.5,12.1,20.4,29.2,20.7,Crop/Biomass Burning,61.0
Delhi,2017-10-16,310.0,25.1,12.3,23.9,23.2,15.5,Traffic,51.6
Delhi,2017-10-17,313.0,27.4,16.4,19.3,21.6,15.3,Traffic,57.5
Delhi,2017-10-18,310.0,25.4,11.8,23.7,21.6,17.5,Traffic,52.2
Delhi,2017-10-19,336.0,25.0,12.8,22.3,22.1,17.7,Traffic,53.5
Delhi,2017-10-20,497.0,23.6,11.1,23.6,22.3,19.3,Traffic,50.0
Delhi,2017-10-21,404.0,26.3,13.1,21.3,22.4,17.0,Traffic,55.1
Delhi,2017-10-22,338.0,23.2,12.1,24.3,22.8,17.5,Industrial,51.4
Delhi,2017-10-23,327.0,26.4,12.7,20.9,18.9,21.1,Traffic,56.9
Delhi,2017-10-24,366.0,26.2,14.9,18.3,17.5,23.1,Traffic,54.0
Delhi,2017-10-25,357.0,24.4,13.7,19.2,18.3,24.5,Secondary/Photochemical,50.1
Delhi,2017-10-26,328.0,25.3,13.7,19.0,17.8,24.0,Traffic,51.7
Delhi,2017-10-27,345.0,23.2,15.2,18.8,18.6,24.2,Secondary/Photochemical,51.3
Delhi,2017-10-28,379.0,23.6,14.0,19.8,18.2,24.4,Secondary/Photochemical,51.0
Delhi,2017-10-29,362.0,23.9,13.7,19.8,18.5,24.0,Secondary/Photochemical,50.1
Delhi,2017-10-30,340.0,26.0,13.3,18.9,18.1,23.7,Traffic,53.0
Delhi,2017-10-31,366.0,26.1,13.1,18.1,19.4,23.3,Traffic,53.6
Delhi,2017-11-01,344.0,22.9,13.0,17.9,22.0,24.1,Secondary/Photochemical,51.6
Delhi,2017-11-02,305.0,24.9,12.2,18.1,20.6,24.3,Traffic,50.8
Delhi,2017-11-03,310.0,24.3,12.3,17.1,21.4,24.9,Secondary/Photochemical,50.8
Delhi,2017-11-04,345.0,25.3,13.3,18.0,19.3,24.1,Traffic,51.6
Delhi,2017-11-05,370.0,26.9,13.6,17.4,18.3,23.8,Traffic,54.0
Delhi,2017-11-06,377.0,26.7,13.0,17.6,19.1,23.7,Traffic,53.9
Delhi,2017-11-07,532.0,29.1,11.5,16.1,20.9,22.4,Traffic,58.7
Delhi,2017-11-08,675.0,29.0,11.4,18.4,19.7,21.4,Traffic,59.9
Delhi,2017-11-09,677.0,28.9,11.6,15.6,19.6,24.4,Traffic,55.8
Delhi,2017-11-10,597.0,28.4,11.6,16.6,18.9,24.5,Traffic,55.1
Delhi,2017-11-11,471.0,28.2,11.9,16.6,18.9,24.3,Traffic,55.1
Delhi,2017-11-12,613.0,28.8,11.6,14.6,20.0,24.9,Traffic,55.1
Delhi,2017-11-13,561.0,28.1,12.0,15.6,19.5,24.8,Traffic,54.3
Delhi,2017-11-14,444.0,27.2,12.3,15.0,20.8,24.8,Traffic,53.1
Delhi,2017-11-15,378.0,26.7,12.3,18.4,19.7,23.0,Traffic,54.8
Delhi,2017-11-16,357.0,25.6,12.3,19.9,19.3,22.9,Traffic,53.5
Delhi,2017-11-17,330.0,26.0,12.6,18.1,21.5,21.7,Traffic,55.6
Delhi,2017-11-18,309.0,24.1,12.6,17.6,25.8,19.8,Crop/Biomass Burning,52.2
Delhi,2017-11-19,297.0,23.8,13.1,18.0,22.6,22.6,Traffic,51.6
Delhi,2017-11-20,329.0,25.9,12.6,15.9,22.0,23.6,Traffic,53.0
Delhi,2017-11-21,341.0,26.9,12.3,16.4,21.0,23.4,Traffic,54.6
Delhi,2017-11-22,348.0,26.2,12.4,18.3,20.1,22.9,Traffic,54.3
Delhi,2017-11-23,340.0,26.6,12.3,18.6,20.3,22.3,Traffic,55.6
Delhi,2017-11-24,348.0,27.7,11.8,18.6,19.9,22.0,Traffic,57.4
Delhi,2017-11-25,347.0,28.9,12.3,18.0,20.1,20.7,Traffic,60.7
Delhi,2017-11-26,368.0,28.4,13.0,19.3,19.8,19.5,Traffic,61.2
Delhi,2017-11-27,382.0,28.2,14.5,18.5,20.1,18.7,Traffic,60.5
Delhi,2017-11-28,360.0,28.3,15.6,19.2,20.3,16.6,Traffic,60.4
Delhi,2017-11-29,359.0,29.5,13.1,19.0,20.0,18.5,Traffic,62.4
Delhi,2017-11-30,388.0,28.3,13.8,17.4,20.7,19.9,Traffic,59.9
Delhi,2017-12-01,377.0,29.8,15.0,19.9,19.5,15.9,Traffic,62.9
Delhi,2017-12-02,356.0,30.0,13.8,20.3,18.4,17.5,Traffic,62.6
Delhi,2017-12-03,384.0,30.2,13.0,20.0,18.9,17.9,Traffic,63.3
Delhi,2017-12-04,415.0,30.8,13.0,20.6,19.5,16.1,Traffic,63.3
Delhi,2017-12-05,404.0,29.1,13.6,18.2,17.8,21.2,Traffic,60.3
Delhi,2017-12-06,330.0,27.1,16.0,21.0,15.7,20.3,Traffic,57.9
Delhi,2017-12-07,215.0,26.4,18.5,20.6,14.2,20.2,Traffic,57.5
Delhi,2017-12-08,220.0,26.7,16.1,20.7,14.9,21.6,Traffic,56.6
Delhi,2017-12-09,312.0,27.5,13.9,19.8,15.6,23.2,Traffic,55.6
Delhi,2017-12-10,389.0,28.0,12.5,19.5,16.1,23.8,Traffic,55.5
Delhi,2017-12-11,406.0,28.0,13.2,19.6,16.4,22.8,Traffic,56.8
Delhi,2017-12-12,280.0,30.0,12.7,16.8,19.2,21.4,Traffic,61.2
Delhi,2017-12-13,263.0,25.6,14.2,14.8,20.6,24.7,Traffic,51.2
Delhi,2017-12-14,276.0,25.0,14.3,16.1,21.0,23.5,Traffic,52.0
Delhi,2017-12-15,292.0,25.3,15.3,13.9,23.2,22.4,Traffic,52.7
Delhi,2017-12-16,228.0,25.7,18.6,8.9,31.4,15.4,Crop/Biomass Burning,57.4
Delhi,2017-12-17,195.0,24.4,18.5,18.5,18.3,20.4,Traffic,55.2
Delhi,2017-12-18,223.0,25.0,15.6,20.1,16.9,22.3,Traffic,53.5
Delhi,2017-12-19,291.0,26.5,13.4,21.4,17.2,21.5,Traffic,56.5
Delhi,2017-12-20,378.0,27.5,12.2,20.0,17.2,23.1,Traffic,55.7
Delhi,2017-12-21,467.0,26.2,12.7,19.8,17.8,23.5,Traffic,53.5
Delhi,2017-12-22,370.0,24.4,13.7,21.5,18.1,22.3,Traffic,52.7
Delhi,2017-12-23,253.0,27.5,13.9,21.4,16.2,21.0,Traffic,57.9
Delhi,2017-12-24,309.0,27.6,12.7,20.3,16.8,22.7,Traffic,56.4
Delhi,2017-12-25,398.0,27.0,12.1,20.7,17.9,22.2,Traffic,56.2
Delhi,2017-12-26,372.0,28.0,12.5,21.8,19.1,18.6,Traffic,58.1
Delhi,2017-12-27,379.0,27.6,12.1,20.3,17.4,22.7,Traffic,56.4
Delhi,2017-12-28,398.0,27.7,12.3,20.1,17.0,23.0,Traffic,56.1
Delhi,2017-12-29,399.0,26.6,13.1,20.5,17.0,22.7,Traffic,55.1
Delhi,2017-12-30,421.0,27.5,12.5,19.2,17.8,23.0,Traffic,55.8
Delhi,2017-12-31,451.0,28.1,12.3,17.5,17.8,24.3,Traffic,54.9
Delhi,2018-01-01,462.0,27.8,11.8,18.1,18.2,24.1,Traffic,54.8
Delhi,2018-01-02,439.0,27.0,13.4,14.4,19.5,25.6,Traffic,51.8
Delhi,2018-01-03,405.0,26.8,14.4,12.8,20.9,25.1,Traffic,52.2
Delhi,2018-01-04,394.0,27.1,13.3,15.9,18.8,24.9,Traffic,52.9
Delhi,2018-01-05,398.0,27.5,13.4,15.9,20.6,22.6,Traffic,56.4
Delhi,2018-01-06,403.0,28.4,13.2,19.6,19.8,19.0,Traffic,61.2
Delhi,2018-01-07,384.0,24.6,13.6,18.3,19.0,24.5,Traffic,50.1
Delhi,2018-01-08,314.0,25.5,15.5,18.5,17.3,23.2,Traffic,53.0
Delhi,2018-01-09,373.0,27.0,13.1,19.4,17.1,23.4,Traffic,54.7
Delhi,2018-01-10,366.0,26.6,13.9,18.9,17.3,23.2,Traffic,54.4
Delhi,2018-01-11,318.0,27.7,14.0,18.2,16.9,23.1,Traffic,56.0
Delhi,2018-01-12,306.0,26.8,14.4,20.1,15.9,22.8,Traffic,55.2
Delhi,2018-01-13,370.0,27.1,13.1,19.7,16.6,23.5,Traffic,54.7
Delhi,2018-01-14,365.0,26.1,14.0,19.9,16.6,23.4,Traffic,53.5
Delhi,2018-01-15,352.0,25.4,15.6,18.8,16.9,23.3,Traffic,52.7
Delhi,2018-01-16,278.0,24.7,16.0,19.8,16.4,23.1,Traffic,52.1
Delhi,2018-01-17,350.0,26.3,13.2,16.2,19.2,25.1,Traffic,51.6
Delhi,2018-01-18,411.0,26.7,13.3,18.8,17.4,23.8,Traffic,53.8
Delhi,2018-01-19,451.0,25.5,13.5,19.6,17.4,24.0,Traffic,52.0
Delhi,2018-01-20,351.0,23.9,16.0,18.2,19.9,22.0,Traffic,52.5
Delhi,2018-01-21,310.0,25.6,17.0,19.1,18.2,20.0,Traffic,57.3
Delhi,2018-01-22,362.0,26.3,15.1,19.0,16.3,23.2,Traffic,54.0
Delhi,2018-01-23,343.0,26.6,14.1,17.2,19.1,23.0,Traffic,54.7
Delhi,2018-01-24,286.0,24.7,13.7,17.0,21.2,23.3,Traffic,51.8
Delhi,2018-01-25,267.0,28.0,14.7,9.5,21.6,26.2,Traffic,52.3
Delhi,2018-01-26,263.0,26.7,16.6,10.5,21.4,24.8,Traffic,52.5
Delhi,2018-01-27,284.0,26.4,17.4,10.0,20.0,26.2,Traffic,50.3
Delhi,2018-01-28,334.0,28.6,15.4,12.7,18.7,24.6,Traffic,55.2
Delhi,2018-01-29,332.0,28.4,15.2,14.6,17.4,24.4,Traffic,55.2
Delhi,2018-01-30,300.0,27.8,15.4,16.5,16.3,24.1,Traffic,54.8
Delhi,2018-01-31,271.0,29.2,15.6,14.2,16.9,24.2,Traffic,56.5
Delhi,2018-02-01,293.0,27.0,16.6,17.9,15.7,22.8,Traffic,55.5
Delhi,2018-02-02,318.0,27.2,18.7,14.5,16.9,22.7,Traffic,55.8
Delhi,2018-02-03,277.0,25.4,19.6,16.3,15.7,23.0,Traffic,53.1
Delhi,2018-02-04,284.0,25.0,18.1,15.9,17.4,23.6,Traffic,51.8
Delhi,2018-02-05,313.0,27.8,17.6,16.7,17.8,20.2,Traffic,59.9
Delhi,2018-02-06,324.0,26.3,18.4,17.5,17.8,20.0,Traffic,58.2
Delhi,2018-02-07,287.0,25.5,17.9,17.0,17.0,22.6,Traffic,53.8
Delhi,2018-02-08,334.0,29.7,16.6,15.4,17.7,20.6,Traffic,61.8
Delhi,2018-02-09,375.0,29.4,15.5,15.7,18.0,21.4,Traffic,60.4
Delhi,2018-02-10,378.0,30.4,15.8,14.8,17.3,21.7,Traffic,61.3
Delhi,2018-02-11,350.0,28.3,18.7,16.1,16.8,20.1,Traffic,60.7
Delhi,2018-02-12,218.0,21.8,27.3,11.8,16.4,22.6,Construction/Dust,56.1
Delhi,2018-02-13,189.0,27.3,17.0,14.4,19.3,21.9,Traffic,57.0
Delhi,2018-02-14,217.0,22.3,24.1,12.8,17.4,23.4,Construction/Dust,50.9
Delhi,2018-02-15,189.0,22.7,20.2,16.5,17.8,22.8,Secondary/Photochemical,50.1
Delhi,2018-02-16,248.0,26.1,18.3,16.6,18.8,20.2,Traffic,57.7
Delhi,2018-02-17,277.0,25.4,18.5,17.7,17.1,21.3,Traffic,55.3
Delhi,2018-02-18,284.0,27.0,18.0,15.3,17.5,22.2,Traffic,56.2
Delhi,2018-02-19,321.0,29.3,16.4,16.2,16.9,21.2,Traffic,60.5
Delhi,2018-02-20,335.0,29.0,17.1,15.6,16.8,21.5,Traffic,59.8
Delhi,2018-02-21,347.0,29.6,17.4,14.7,16.1,22.2,Traffic,59.6
Delhi,2018-02-22,333.0,28.6,17.6,16.7,16.5,20.7,Traffic,60.3
Delhi,2018-02-23,331.0,28.5,18.0,16.6,16.3,20.6,Traffic,60.3
Delhi,2018-02-24,347.0,27.0,18.7,15.8,16.3,22.1,Traffic,56.4
Delhi,2018-02-25,317.0,22.1,21.4,17.9,16.6,22.1,Traffic,50.0
Delhi,2018-02-26,170.0,20.3,27.7,13.3,14.0,24.7,Construction/Dust,53.9
Delhi,2018-02-27,167.0,24.5,23.0,14.6,16.1,21.9,Traffic,52.0
Delhi,2018-02-28,274.0,26.8,18.2,16.5,17.1,21.3,Traffic,57.2
Delhi,2018-03-01,293.0,26.8,20.3,17.1,16.2,19.6,Traffic,58.4
Delhi,2018-03-02,300.0,28.2,17.6,14.3,17.9,21.9,Traffic,58.2
Delhi,2018-03-03,244.0,23.7,22.2,17.2,16.7,20.1,Traffic,52.0
Delhi,2018-03-04,205.0,22.1,25.5,18.1,15.4,19.0,Construction/Dust,54.4
Delhi,2018-03-05,180.0,22.1,23.7,17.5,14.8,21.9,Construction/Dust,52.1
Delhi,2018-03-06,170.0,21.1,23.4,17.6,14.2,23.7,Secondary/Photochemical,50.4
Delhi,2018-03-07,192.0,23.8,21.0,17.1,15.2,23.0,Traffic,51.0
Delhi,2018-03-08,262.0,28.5,17.5,16.7,15.1,22.2,Traffic,58.2
Delhi,2018-03-09,316.0,27.6,17.9,18.1,15.1,21.3,Traffic,58.2
Delhi,2018-03-10,207.0,21.4,23.9,19.1,13.9,21.7,Construction/Dust,52.9
Delhi,2018-03-11,179.0,22.4,21.0,19.0,14.8,22.8,Secondary/Photochemical,50.5
Delhi,2018-03-12,236.0,23.3,20.5,19.6,15.4,21.2,Traffic,52.7
Delhi,2018-03-13,241.0,27.1,20.2,18.1,14.6,20.0,Traffic,59.0
Delhi,2018-03-14,287.0,27.0,22.2,16.9,13.9,20.0,Traffic,56.2
Delhi,2018-03-15,314.0,24.2,24.9,17.7,15.0,18.1,Construction/Dust,50.9
Delhi,2018-03-16,269.0,22.0,22.1,19.1,16.0,20.8,Construction/Dust,50.1
Delhi,2018-03-17,218.0,21.6,23.2,18.9,15.7,20.6,Construction/Dust,52.1
Delhi,2018-03-18,177.0,21.3,21.3,20.6,14.1,22.7,Secondary/Photochemical,51.8
Delhi,2018-03-19,177.0,22.3,23.2,19.4,13.5,21.5,Construction/Dust,51.2
Delhi,2018-03-20,224.0,25.6,19.7,19.3,14.1,21.3,Traffic,55.6
Delhi,2018-03-21,302.0,23.5,18.6,21.0,15.3,21.6,Traffic,52.5
Delhi,2018-03-22,226.0,20.3,21.6,20.8,14.5,22.9,Secondary/Photochemical,51.7
Delhi,2018-03-23,171.0,20.0,25.7,17.3,12.5,24.4,Construction/Dust,51.7
Delhi,2018-03-24,183.0,20.2,24.0,18.0,13.8,24.0,Construction/Dust,50.0
Delhi,2018-03-25,202.0,20.0,22.1,18.7,14.3,24.9,Secondary/Photochemical,53.6
Delhi,2018-03-26,203.0,21.7,22.2,18.7,13.9,23.6,Secondary/Photochemical,51.8
Delhi,2018-03-27,246.0,26.8,20.0,18.2,14.1,20.9,Traffic,57.7
Delhi,2018-03-28,293.0,27.7,19.9,16.2,14.0,22.1,Traffic,57.3
Delhi,2018-03-29,238.0,21.1,21.4,18.5,14.4,24.5,Secondary/Photochemical,54.0
Delhi,2018-03-30,234.0,22.2,22.4,17.4,14.0,24.0,Secondary/Photochemical,52.1
Delhi,2018-03-31,269.0,21.9,23.3,17.0,13.6,24.2,Secondary/Photochemical,51.2
Delhi,2018-04-01,217.0,20.5,24.2,16.4,12.4,26.5,Secondary/Photochemical,53.0
Delhi,2018-04-02,217.0,23.3,21.8,17.2,13.5,24.1,Secondary/Photochemical,51.0
Delhi,2018-04-03,239.0,24.0,21.2,17.4,13.4,24.0,Traffic,50.0
Delhi,2018-04-04,244.0,25.1,20.2,16.8,14.1,23.7,Traffic,51.8
Delhi,2018-04-05,329.0,26.3,18.5,17.7,15.0,22.6,Traffic,54.8
Delhi,2018-04-06,271.0,24.0,20.4,19.5,13.8,22.4,Traffic,52.1
Delhi,2018-04-07,170.0,22.3,27.9,13.7,9.8,26.3,Construction/Dust,52.1
Delhi,2018-04-08,142.0,21.5,27.9,13.8,10.0,26.9,Construction/Dust,51.3
Delhi,2018-04-09,133.0,25.2,27.1,14.6,10.2,22.9,Construction/Dust,52.5
Delhi,2018-04-10,205.0,25.1,23.0,14.4,13.5,24.0,Traffic,51.4
Delhi,2018-04-11,179.0,20.6,28.6,15.7,10.2,24.9,Construction/Dust,54.8
Delhi,2018-04-12,135.0,25.4,26.0,13.5,9.7,25.3,Construction/Dust,50.8
Delhi,2018-04-13,201.0,28.2,21.6,15.5,13.2,21.6,Traffic,58.6
Delhi,2018-04-14,233.0,28.3,21.1,16.5,13.4,20.6,Traffic,59.4
Delhi,2018-04-15,240.0,28.3,20.1,17.0,13.4,21.1,Traffic,59.4
Delhi,2018-04-16,296.0,27.6,20.8,17.7,13.2,20.6,Traffic,58.8
Delhi,2018-04-17,266.0,27.0,24.5,14.9,12.4,21.1,Traffic,53.2
Delhi,2018-04-18,216.0,21.3,27.4,15.9,12.4,23.1,Construction/Dust,55.6
Delhi,2018-04-19,242.0,23.6,24.3,17.3,12.9,21.9,Construction/Dust,50.9
Delhi,2018-04-20,271.0,20.1,26.6,17.2,14.3,21.8,Construction/Dust,56.2
Delhi,2018-04-21,444.0,18.5,26.8,14.3,15.6,24.8,Construction/Dust,52.6
Delhi,2018-04-22,302.0,18.5,26.7,18.8,10.9,25.2,Construction/Dust,52.0
Delhi,2018-04-23,197.0,20.9,25.5,15.3,12.6,25.7,Secondary/Photochemical,50.3
Delhi,2018-04-24,242.0,25.0,21.3,17.1,13.8,22.8,Traffic,52.9
Delhi,2018-04-25,287.0,28.8,21.5,15.5,14.0,20.2,Traffic,59.5
Delhi,2018-04-26,329.0,27.2,20.7,16.2,14.1,21.9,Traffic,56.9
Delhi,2018-04-27,351.0,24.4,23.6,14.1,13.8,24.1,Traffic,50.4
Delhi,2018-04-28,288.0,20.9,26.0,14.3,12.9,26.0,Construction/Dust,50.0
Delhi,2018-04-29,259.0,22.2,23.6,16.8,12.8,24.6,Secondary/Photochemical,51.3
Delhi,2018-04-30,221.0,22.8,24.6,14.4,13.0,25.2,Secondary/Photochemical,50.8
Delhi,2018-05-01,173.0,19.0,29.8,11.1,10.7,29.3,Construction/Dust,50.6
Delhi,2018-05-02,161.0,20.7,28.4,9.7,12.4,28.7,Secondary/Photochemical,50.4
Delhi,2018-05-03,167.0,22.1,30.7,12.2,9.7,25.2,Construction/Dust,57.2
Delhi,2018-05-04,146.0,21.7,27.6,11.7,10.2,28.9,Secondary/Photochemical,51.7
Delhi,2018-05-05,174.0,26.5,23.3,14.0,12.1,24.2,Traffic,53.0
Delhi,2018-05-06,280.0,26.9,21.6,15.2,13.9,22.4,Traffic,55.8
Delhi,2018-05-07,243.0,26.8,21.5,16.1,13.7,21.9,Traffic,56.4
Delhi,2018-05-08,252.0,21.8,29.0,9.3,11.7,28.2,Construction/Dust,51.0
Delhi,2018-05-09,168.0,25.9,23.3,14.9,12.2,23.6,Traffic,53.0
Delhi,2018-05-10,218.0,28.3,20.7,14.0,13.5,23.5,Traffic,56.2
Delhi,2018-05-11,292.0,27.8,19.5,15.9,14.2,22.5,Traffic,56.9
Delhi,2018-05-12,330.0,27.9,19.3,16.2,14.2,22.3,Traffic,57.3
Delhi,2018-05-13,285.0,23.8,24.7,13.5,12.6,25.3,Secondary/Photochemical,50.8
Delhi,2018-05-14,174.0,26.8,25.4,13.9,9.4,24.5,Traffic,51.8
Delhi,2018-05-15,173.0,25.7,23.7,14.2,11.3,25.2,Traffic,50.6
Delhi,2018-05-16,194.0,22.6,27.0,11.4,13.8,25.2,Construction/Dust,52.3
Delhi,2018-05-17,240.0,20.2,23.8,15.5,14.7,25.9,Secondary/Photochemical,52.7
Delhi,2018-05-18,254.0,23.6,22.5,15.8,14.1,24.1,Secondary/Photochemical,50.6
Delhi,2018-05-19,270.0,27.2,22.5,13.9,13.7,22.7,Traffic,55.8
Delhi,2018-05-20,231.0,22.5,24.8,15.1,13.5,24.2,Construction/Dust,50.8
Delhi,2018-05-21,208.0,20.7,26.2,15.3,12.1,25.5,Construction/Dust,50.9
Delhi,2018-05-22,207.0,24.9,22.4,16.4,13.0,23.2,Traffic,52.2
Delhi,2018-05-23,306.0,27.3,20.2,16.6,14.1,21.8,Traffic,57.2
Delhi,2018-05-24,303.0,25.3,21.6,17.5,14.1,21.5,Traffic,54.8
Delhi,2018-05-25,260.0,26.5,24.7,14.6,12.8,21.5,Traffic,52.3
Delhi,2018-05-26,244.0,27.3,21.9,15.8,13.8,21.1,Traffic,57.0
Delhi,2018-05-27,268.0,24.5,25.0,13.5,13.8,23.2,Construction/Dust,50.6
Delhi,2018-05-28,276.0,25.0,21.2,16.3,14.5,23.0,Traffic,52.6
Delhi,2018-05-29,303.0,26.4,22.8,13.5,14.3,23.0,Traffic,54.4
Delhi,2018-05-30,272.0,19.8,30.4,10.6,12.1,27.1,Construction/Dust,54.3
Delhi,2018-05-31,223.0,21.6,29.0,12.2,12.9,24.3,Construction/Dust,56.1
Delhi,2018-06-01,196.0,18.4,29.2,10.3,14.5,27.7,Construction/Dust,52.0
Delhi,2018-06-02,183.0,19.6,29.8,11.6,10.5,28.5,Construction/Dust,51.7
Delhi,2018-06-03,154.0,19.3,27.6,10.2,12.5,30.4,Secondary/Photochemical,53.6
Delhi,2018-06-04,170.0,18.6,29.8,10.4,12.7,28.5,Construction/Dust,51.7
Delhi,2018-06-05,160.0,18.7,30.2,10.0,13.4,27.7,Construction/Dust,53.2
Delhi,2018-06-06,146.0,19.4,30.5,12.4,11.9,25.9,Construction/Dust,56.0
Delhi,2018-06-07,166.0,20.3,24.0,13.3,13.9,28.6,Secondary/Photochemical,56.0
Delhi,2018-06-08,180.0,19.9,28.0,10.0,14.7,27.4,Construction/Dust,50.8
Delhi,2018-06-09,153.0,19.5,33.6,9.3,12.0,25.7,Construction/Dust,60.3
Delhi,2018-06-10,153.0,21.4,26.4,10.1,14.8,27.3,Secondary/Photochemical,51.2
Delhi,2018-06-11,186.0,20.4,31.2,9.4,14.2,24.9,Construction/Dust,58.2
Delhi,2018-06-12,285.0,19.1,30.6,10.9,19.7,19.7,Construction/Dust,64.2
Delhi,2018-06-13,453.0,17.7,31.6,9.4,26.2,15.0,Construction/Dust,57.0
Delhi,2018-06-14,522.0,17.2,29.5,9.4,21.9,22.0,Construction/Dust,59.8
Delhi,2018-06-15,593.0,17.1,31.6,9.6,20.7,21.0,Construction/Dust,63.8
Delhi,2018-06-16,531.0,17.1,31.2,9.5,18.7,23.4,Construction/Dust,60.1
Delhi,2018-06-17,384.0,17.0,33.3,9.0,16.3,24.4,Construction/Dust,61.6
Delhi,2018-06-18,179.0,18.0,32.1,10.2,13.1,26.6,Construction/Dust,57.2
Delhi,2018-06-19,146.0,17.5,33.0,9.2,11.2,29.0,Construction/Dust,55.2
Delhi,2018-06-20,175.0,18.7,28.6,12.8,12.4,27.4,Construction/Dust,51.6
Delhi,2018-06-21,221.0,18.8,28.6,12.0,13.2,27.4,Construction/Dust,51.6
Delhi,2018-06-22,249.0,21.4,25.3,14.6,13.2,25.4,Secondary/Photochemical,50.1
Delhi,2018-06-23,228.0,21.1,25.8,14.1,13.1,26.0,Secondary/Photochemical,50.3
Delhi,2018-06-24,194.0,18.9,27.8,16.9,10.1,26.2,Construction/Dust,52.1
Delhi,2018-06-25,168.0,19.3,32.6,17.0,9.9,21.2,Construction/Dust,64.8
Delhi,2018-06-26,128.0,19.3,34.9,19.7,7.5,18.6,Construction/Dust,69.8
Delhi,2018-06-27,126.0,19.5,26.6,15.7,11.7,26.5,Construction/Dust,50.1
Delhi,2018-06-28,99.0,19.3,38.1,12.7,8.1,21.8,Construction/Dust,71.2
Delhi,2018-06-29,90.0,20.8,35.0,15.1,9.5,19.6,Construction/Dust,68.5
Delhi,2018-06-30,113.0,21.6,35.3,14.6,10.1,18.5,Construction/Dust,67.8
Delhi,2018-07-01,102.0,19.2,42.8,12.5,8.7,16.8,Construction/Dust,80.7
Delhi,2018-07-02,111.0,17.5,41.3,12.6,8.4,20.3,Construction/Dust,77.3
Delhi,2018-07-03,122.0,21.2,30.6,14.7,10.2,23.3,Construction/Dust,59.5
Delhi,2018-07-04,128.0,18.9,30.1,14.5,10.2,26.4,Construction/Dust,54.8
Delhi,2018-07-05,130.0,21.6,29.5,15.7,10.5,22.7,Construction/Dust,58.8
Delhi,2018-07-06,147.0,21.2,31.1,14.0,11.7,21.9,Construction/Dust,62.0
Delhi,2018-07-07,155.0,20.0,27.3,13.8,12.1,26.7,Construction/Dust,50.8
Delhi,2018-07-08,176.0,20.9,25.2,14.6,12.1,27.2,Secondary/Photochemical,52.6
Delhi,2018-07-09,168.0,20.3,25.4,14.6,13.1,26.5,Secondary/Photochemical,51.4
Delhi,2018-07-10,140.0,18.6,28.9,16.3,10.6,25.6,Construction/Dust,54.3
Delhi,2018-07-11,111.0,19.9,32.9,17.7,9.3,20.2,Construction/Dust,66.5
Delhi,2018-07-12,130.0,19.3,30.4,15.4,10.0,24.9,Construction/Dust,57.2
Delhi,2018-07-13,109.0,21.9,34.4,19.7,7.7,16.3,Construction/Dust,66.2
Delhi,2018-07-14,96.0,21.0,31.6,20.8,8.7,17.9,Construction/Dust,63.8
Delhi,2018-07-15,92.0,19.7,33.1,19.9,10.0,17.3,Construction/Dust,67.2
Delhi,2018-07-16,95.0,23.8,35.8,16.0,9.8,14.6,Construction/Dust,65.6
Delhi,2018-07-17,105.0,20.3,35.5,16.4,8.6,19.2,Construction/Dust,69.8
Delhi,2018-07-18,114.0,19.2,34.7,17.9,9.1,19.1,Construction/Dust,70.2
Delhi,2018-07-19,106.0,18.9,34.1,19.1,8.7,19.3,Construction/Dust,69.2
Delhi,2018-07-20,90.0,22.6,34.1,18.7,9.7,14.9,Construction/Dust,65.0
Delhi,2018-07-21,114.0,23.6,25.4,19.2,12.2,19.6,Construction/Dust,52.3
Delhi,2018-07-22,87.0,21.3,33.6,21.0,7.7,16.4,Construction/Dust,66.0
Delhi,2018-07-23,80.0,20.1,35.7,19.7,8.6,16.0,Construction/Dust,70.3
Delhi,2018-07-24,101.0,19.3,33.1,17.3,9.4,20.9,Construction/Dust,65.9
Delhi,2018-07-25,90.0,19.8,39.0,18.2,9.3,13.7,Construction/Dust,75.0
Delhi,2018-07-26,90.0,22.2,35.0,19.7,9.6,13.4,Construction/Dust,66.6
